device,n_head_stages,head_width,params,params_M,memory_MiB,vram_GiB,vram_limit_mib,min,max,median,mean,std,dnf_reason,dnf_message
CPU,0,128,521328,0.521328,1.995269775390625,0.0,32768.0,67.77490000240505,73.7202000018442,70.40609999967273,70.52670999910333,2.1452542462412154,,
CPU,1,128,605168,0.605168,2.3200149536132812,0.0,32768.0,66.96760000340873,77.05119999445742,71.53824999841163,71.49406999815255,2.8086867132548736,,
CPU,2,128,689008,0.689008,2.6447601318359375,0.0,32768.0,69.71530000009807,74.21239999530371,71.16135000251234,71.43156000165618,1.3623862348716413,,
CPU,4,128,856688,0.856688,3.29425048828125,0.0,32768.0,70.00580000021728,77.11189999827184,72.73415000236128,73.00426000074367,2.070215851854765,,
CPU,8,128,1192048,1.192048,4.593231201171875,0.0,32768.0,74.28490000165766,80.72589999937918,79.34695000221836,78.97963999930653,1.8479746585741097,,
CPU,16,128,1862768,1.862768,7.191192626953125,0.0,32768.0,82.89330000116024,93.05920000042534,89.39029999601189,88.94716999930097,2.6725216365762834,,
CPU,32,128,3204208,3.204208,12.387115478515625,0.0,32768.0,105.02780000388157,111.22849999810569,109.36420000143698,109.05596000084188,1.8134336751127333,,
CPU,64,128,5887088,5.887088,22.778961181640625,0.0,32768.0,129.00989999616286,148.93980000488227,139.53185000355006,139.56693000072846,5.139017267385374,,
CPU,128,128,11252848,11.252848,43.562652587890625,0.0,32768.0,206.63889999559615,221.6760000010254,212.91790000032051,213.13887999931467,3.561305537391078,,
CPU,256,128,21984368,21.984368,85.13003540039062,0.0,32768.0,324.2498000035994,355.77800000464777,349.7203000006266,347.5245400019048,8.242949571195355,,
CPU,512,128,43447408,43.447408,168.26480102539062,0.0,32768.0,607.9480999978841,643.0935000025784,631.8002499974682,630.2863199984131,10.021015542222928,,
CPU,1024,128,86373488,86.373488,334.5343322753906,,32768.0,,,,,,time,run took 1191.04 ms (> 1000 ms)
CPU,2048,128,172225648,172.225648,667.0733947753906,,32768.0,,,,,,time,blocked: lower width failed at stages=1024 (time limit)
CPU,4096,128,343929968,343.929968,1332.1515197753906,,32768.0,,,,,,time,blocked: lower width failed at stages=1024 (time limit)
CPU,8192,128,687338608,687.338608,2662.3077697753906,,32768.0,,,,,,time,blocked: lower width failed at stages=1024 (time limit)
CPU,16384,128,1374155888,1374.155888,5322.620269775391,,32768.0,,,,,,time,blocked: lower width failed at stages=1024 (time limit)
CPU,32768,128,2747790448,2747.790448,10643.24526977539,,32768.0,,,,,,time,blocked: lower width failed at stages=1024 (time limit)
CPU,65536,128,5495059568,5495.059568,21284.49526977539,,32768.0,,,,,,time,blocked: lower width failed at stages=1024 (time limit)
CPU,131072,128,10989597808,10989.597808,42566.99526977539,,32768.0,,,,,,oom,pre-run: model size >= 32768 MiB (est. 42567 MiB)
CPU,262144,128,21978674288,21978.674288,85131.99526977539,,32768.0,,,,,,oom,pre-run: model size >= 32768 MiB (est. 85132 MiB)
CPU,524288,128,43956827248,43956.827248,170261.9952697754,,32768.0,,,,,,oom,pre-run: model size >= 32768 MiB (est. 170262 MiB)
CPU,1048576,128,87913133168,87913.133168,340521.9952697754,,32768.0,,,,,,oom,pre-run: model size >= 32768 MiB (est. 340522 MiB)
CPU,0,256,575088,0.575088,2.205230712890625,0.0,32768.0,67.81559999944875,74.9357999957283,70.62054999914835,70.91657999844756,2.0039146243464323,,
CPU,1,256,906608,0.906608,3.4796829223632812,0.0,32768.0,68.638100005046,78.9747000017087,71.38329999725102,72.18462000018917,2.5734497459165095,,
CPU,2,256,1238128,1.238128,4.7541351318359375,0.0,32768.0,73.15419999940787,79.91039999615168,75.65644999704091,75.90037999907508,1.8790978824053874,,
CPU,4,256,1901168,1.901168,7.30303955078125,0.0,32768.0,78.13220000389265,86.63689999957569,81.06024999869987,81.40800000110175,2.1644650753023167,,
CPU,8,256,3227248,3.227248,12.400848388671875,0.0,32768.0,87.67429999716114,96.60180000355467,94.01615000024321,92.75440000128583,3.399760333799205,,
CPU,16,256,5879408,5.879408,22.596466064453125,0.0,32768.0,108.44209999777377,121.38029999914579,117.9548000000068,116.25416000024416,3.9065729782106255,,
CPU,32,256,11183728,11.183728,42.987701416015625,0.0,32768.0,149.53550000063842,170.15800000081072,161.9592500028375,161.95287000082317,5.639114160454144,,
CPU,64,256,21792368,21.792368,83.77017211914062,0.0,32768.0,245.66029999550665,273.8145999974222,258.8036499982991,257.181919998402,8.26697975888252,,
CPU,128,256,43009648,43.009648,165.33511352539062,0.0,32768.0,433.0148000008194,461.6152000016882,443.6717000025965,445.31339000022854,9.705277419155925,,
CPU,256,256,85444208,85.444208,328.4649963378906,0.0,32768.0,774.6282999942196,829.2242000024999,812.645550002344,807.384369999636,17.971288239405183,,
CPU,512,256,170313328,170.313328,654.7247619628906,,32768.0,,,,,,time,run took 1588.60 ms (> 1000 ms)
CPU,1024,256,340051568,340.051568,1307.2442932128906,,32768.0,,,,,,time,blocked: lower width failed at stages=512 (time limit)
CPU,2048,256,679528048,679.528048,2612.2833557128906,,32768.0,,,,,,time,blocked: lower width failed at stages=512 (time limit)
CPU,4096,256,1358481008,1358.481008,5222.361480712891,,32768.0,,,,,,time,blocked: lower width failed at stages=512 (time limit)
CPU,8192,256,2716386928,2716.386928,10442.51773071289,,32768.0,,,,,,time,blocked: lower width failed at stages=512 (time limit)
CPU,16384,256,5432198768,5432.198768,20882.83023071289,,32768.0,,,,,,time,blocked: lower width failed at stages=512 (time limit)
CPU,32768,256,10863822448,10863.822448,41763.45523071289,,32768.0,,,,,,oom,pre-run: model size >= 32768 MiB (est. 41763 MiB)
CPU,65536,256,21727069808,21727.069808,83524.70523071289,,32768.0,,,,,,oom,pre-run: model size >= 32768 MiB (est. 83525 MiB)
CPU,131072,256,43453564528,43453.564528,167047.2052307129,,32768.0,,,,,,oom,pre-run: model size >= 32768 MiB (est. 167047 MiB)
CPU,262144,256,86906553968,86906.553968,334092.2052307129,,32768.0,,,,,,oom,pre-run: model size >= 32768 MiB (est. 334092 MiB)
CPU,524288,256,173812532848,173812.532848,668182.2052307129,,32768.0,,,,,,oom,pre-run: model size >= 32768 MiB (est. 668182 MiB)
CPU,1048576,256,347624490608,347624.490608,1336362.205230713,,32768.0,,,,,,oom,pre-run: model size >= 32768 MiB (est. 1336362 MiB)
CPU,0,512,682608,0.682608,2.625152587890625,0.0,32768.0,67.9738000035286,72.56940000661416,70.36515000072541,70.4617400013376,1.3118939337331779,,
CPU,1,512,2001008,2.001008,7.674018859863281,0.0,32768.0,78.29789999959758,86.59360000456218,82.6167000013811,82.3984799993923,2.173715743553324,,
CPU,2,512,3319408,3.319408,12.722885131835938,0.0,32768.0,80.99940000101924,92.84160000242991,89.51745000013034,88.2535899982031,3.8393840678307405,,
CPU,4,512,5956208,5.956208,22.82061767578125,0.0,32768.0,92.71509999962291,118.87849999766331,103.3080000015616,104.56030999994255,8.312747473825606,,
CPU,8,512,11229808,11.229808,43.016082763671875,0.0,32768.0,124.46270000509685,157.7742000008584,144.212150000385,143.11551000064355,9.288011189320729,,
CPU,16,512,21777008,21.777008,83.40701293945312,0.0,32768.0,195.07449999946402,225.7164999973611,220.03780000159168,216.16526000070735,9.455439422219303,,
CPU,32,512,42871408,42.871408,164.18887329101562,0.0,32768.0,330.9797999972943,392.3118999955477,350.8327500021551,355.9898499996052,19.740143329051325,,
CPU,64,512,85060208,85.060208,325.7525939941406,0.0,32768.0,579.0613999997731,678.6724999983562,651.7520999987028,650.427800000034,27.270693150843623,,
CPU,128,512,169437808,169.437808,648.8800354003906,,32768.0,,,,,,time,run took 1272.34 ms (> 1000 ms)
CPU,256,512,338193008,338.193008,1295.1349182128906,,32768.0,,,,,,time,blocked: lower width failed at stages=128 (time limit)
CPU,512,512,675703408,675.703408,2587.6446838378906,,32768.0,,,,,,time,blocked: lower width failed at stages=128 (time limit)
CPU,1024,512,1350724208,1350.724208,5172.664215087891,,32768.0,,,,,,time,blocked: lower width failed at stages=128 (time limit)
CPU,2048,512,2700765808,2700.765808,10342.70327758789,,32768.0,,,,,,time,blocked: lower width failed at stages=128 (time limit)
CPU,4096,512,5400849008,5400.849008,20682.78140258789,,32768.0,,,,,,time,blocked: lower width failed at stages=128 (time limit)
CPU,8192,512,10801015408,10801.015408,41362.93765258789,,32768.0,,,,,,oom,pre-run: model size >= 32768 MiB (est. 41363 MiB)
CPU,16384,512,21601348208,21601.348208,82723.25015258789,,32768.0,,,,,,oom,pre-run: model size >= 32768 MiB (est. 82723 MiB)
CPU,32768,512,43202013808,43202.013808,165443.8751525879,,32768.0,,,,,,oom,pre-run: model size >= 32768 MiB (est. 165444 MiB)
