device,n_head_stages,head_width,params,params_M,memory_MiB,vram_GiB,vram_limit_mib,min,max,median,mean,std,dnf_reason,dnf_message
AMD Radeon RX 7800 XT,2048,256,679528048,679.528048,2612.2833557128906,,16384.0,,,,,,time,blocked: lower width failed at stages=1024 (time limit)
AMD Radeon RX 7800 XT,4096,256,1358481008,1358.481008,5222.361480712891,,16384.0,,,,,,time,blocked: lower width failed at stages=1024 (time limit)
AMD Radeon RX 7800 XT,8192,256,2716386928,2716.386928,10442.51773071289,,16384.0,,,,,,time,blocked: lower width failed at stages=1024 (time limit)
AMD Radeon RX 7800 XT,16384,256,5432198768,5432.198768,20882.83023071289,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 20883 MiB)
AMD Radeon RX 7800 XT,32768,256,10863822448,10863.822448,41763.45523071289,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 41763 MiB)
AMD Radeon RX 7800 XT,65536,256,21727069808,21727.069808,83524.70523071289,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 83525 MiB)
AMD Radeon RX 7800 XT,131072,256,43453564528,43453.564528,167047.2052307129,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 167047 MiB)
AMD Radeon RX 7800 XT,262144,256,86906553968,86906.553968,334092.2052307129,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 334092 MiB)
AMD Radeon RX 7800 XT,524288,256,173812532848,173812.532848,668182.2052307129,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 668182 MiB)
AMD Radeon RX 7800 XT,1048576,256,347624490608,347624.490608,1336362.205230713,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 1336362 MiB)
AMD Radeon RX 7800 XT,0,512,682608,0.682608,2.625152587890625,0.0,16384.0,3.5905999975511804,3.850600005534943,3.6668999964604154,3.7007499988249037,0.09921843989637853,,
AMD Radeon RX 7800 XT,1,512,2001008,2.001008,7.674018859863281,0.0,16384.0,4.174299996520858,4.484600001887884,4.326550002588192,4.316469999321271,0.10747372823981957,,
AMD Radeon RX 7800 XT,2,512,3319408,3.319408,12.722885131835938,0.0,16384.0,4.731399996671826,5.371600003854837,4.846699997870019,4.961560000083409,0.22861832564718676,,
AMD Radeon RX 7800 XT,4,512,5956208,5.956208,22.82061767578125,0.0,16384.0,5.896599999687169,6.161000004794914,5.97859999834327,5.990590000146767,0.07042061595432789,,
AMD Radeon RX 7800 XT,8,512,11229808,11.229808,43.016082763671875,0.0,16384.0,7.699399997363798,8.409000001847744,7.9996999993454665,8.01690999942366,0.20430192171977776,,
AMD Radeon RX 7800 XT,16,512,21777008,21.777008,83.40701293945312,0.0,16384.0,11.702799994964153,12.418899998010602,11.970999996265164,12.022929998056497,0.22125944193736838,,
AMD Radeon RX 7800 XT,32,512,42871408,42.871408,164.18887329101562,0.0,16384.0,20.170299998426344,21.489099999598693,20.339200000307756,20.604519998596516,0.4671662780171641,,
AMD Radeon RX 7800 XT,64,512,85060208,85.060208,325.7525939941406,0.0,16384.0,36.6474999973434,36.774899999727495,36.68325000035111,36.68877999953111,0.03371307805304256,,
AMD Radeon RX 7800 XT,128,512,169437808,169.437808,648.8800354003906,0.0,16384.0,69.56419999914942,246.43379999906756,69.68544999836013,87.86768999998458,52.86787286536521,,
AMD Radeon RX 7800 XT,256,512,338193008,338.193008,1295.1349182128906,0.0,16384.0,151.5852000011364,155.72339999926044,154.41035000185366,154.01590000110446,1.4861501544564018,,
AMD Radeon RX 7800 XT,512,512,675703408,675.703408,2587.6446838378906,0.0,16384.0,500.09899999713525,511.71469999826513,507.4544999988575,506.15087999831303,4.057266145143306,,
AMD Radeon RX 7800 XT,1024,512,1350724208,1350.724208,5172.664215087891,,16384.0,,,,,,time,blocked: lower width failed at stages=1024 (time limit)
AMD Radeon RX 7800 XT,2048,512,2700765808,2700.765808,10342.70327758789,,16384.0,,,,,,time,blocked: lower width failed at stages=1024 (time limit)
AMD Radeon RX 7800 XT,4096,512,5400849008,5400.849008,20682.78140258789,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 20683 MiB)
AMD Radeon RX 7800 XT,8192,512,10801015408,10801.015408,41362.93765258789,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 41363 MiB)
AMD Radeon RX 7800 XT,16384,512,21601348208,21601.348208,82723.25015258789,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 82723 MiB)
AMD Radeon RX 7800 XT,32768,512,43202013808,43202.013808,165443.8751525879,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 165444 MiB)
AMD Radeon RX 7800 XT,65536,512,86403345008,86403.345008,330885.1251525879,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 330885 MiB)
AMD Radeon RX 7800 XT,131072,512,172806007408,172806.007408,661767.6251525879,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 661768 MiB)
AMD Radeon RX 7800 XT,262144,512,345611332208,345611.332208,1323532.625152588,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 1323533 MiB)
AMD Radeon RX 7800 XT,524288,512,691221981808,691221.981808,2647062.625152588,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 2647063 MiB)
AMD Radeon RX 7800 XT,1048576,512,1382443281008,1382443.281008,5294122.625152588,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 5294123 MiB)
AMD Radeon RX 7800 XT,0,1024,897648,0.897648,3.464996337890625,0.0,16384.0,3.761500003747642,3.9165999987744726,3.8429000014730264,3.836289999890141,0.045738264537608514,,
AMD Radeon RX 7800 XT,1,1024,6155888,6.155888,23.56269073486328,0.0,16384.0,5.4576999973505735,5.99050000164425,5.528400004550349,5.640640001365682,0.18611960181889706,,
AMD Radeon RX 7800 XT,2,1024,11414128,11.414128,43.66038513183594,0.0,16384.0,6.969999994907994,7.26320000103442,7.081499999912921,7.093239999812795,0.09162016584185657,,
AMD Radeon RX 7800 XT,4,1024,21930608,21.930608,83.85577392578125,0.0,16384.0,9.720800000650343,10.24429999961285,10.047100000520004,10.042310000426369,0.1507882530833354,,
AMD Radeon RX 7800 XT,8,1024,42963568,42.963568,164.24655151367188,0.0,16384.0,15.540000000328291,16.392500001529697,15.830100001039682,15.883130000293022,0.2756138183650996,,
AMD Radeon RX 7800 XT,16,1024,85029488,85.029488,325.0281066894531,0.0,16384.0,26.933399996778462,28.19889999955194,27.033449998270953,27.231169997685356,0.38605091674849495,,
AMD Radeon RX 7800 XT,32,1024,169161328,169.161328,646.5912170410156,0.0,16384.0,50.14849999861326,51.596600002085324,51.3020000034885,51.038180000614375,0.5198290575731854,,
AMD Radeon RX 7800 XT,64,1024,337425008,337.425008,1289.7174377441406,0.0,16384.0,97.09709999879124,105.483399995137,99.089350002032,99.5216999996046,2.1364944464285816,,
AMD Radeon RX 7800 XT,128,1024,673952368,673.952368,2575.9698791503906,0.0,16384.0,191.57789999735542,384.4214000055217,195.11899999997695,238.94077000004472,68.17809917384473,,
AMD Radeon RX 7800 XT,256,1024,1347007088,1347.007088,5148.474761962891,0.0,16384.0,424.01450000033947,709.7457999989274,425.4963500025042,492.1211000015319,104.91255313331956,,
AMD Radeon RX 7800 XT,512,1024,2693116528,2693.116528,10293.48452758789,,16384.0,,,,,,time,run took 1061.94 ms (> 1000 ms)
AMD Radeon RX 7800 XT,1024,1024,5385335408,5385.335408,20583.50405883789,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 20584 MiB)
AMD Radeon RX 7800 XT,2048,1024,10769773168,10769.773168,41163.54312133789,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 41164 MiB)
AMD Radeon RX 7800 XT,4096,1024,21538648688,21538.648688,82323.62124633789,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 82324 MiB)
AMD Radeon RX 7800 XT,8192,1024,43076399728,43076.399728,164643.7774963379,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 164644 MiB)
AMD Radeon RX 7800 XT,16384,1024,86151901808,86151.901808,329284.0899963379,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 329284 MiB)
AMD Radeon RX 7800 XT,32768,1024,172302905968,172302.905968,658564.7149963379,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 658565 MiB)
AMD Radeon RX 7800 XT,65536,1024,344604914288,344604.914288,1317125.964996338,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 1317126 MiB)
AMD Radeon RX 7800 XT,131072,1024,689208930928,689208.930928,2634248.464996338,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 2634248 MiB)
AMD Radeon RX 7800 XT,262144,1024,1378416964208,1378416.964208,5268493.464996338,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 5268493 MiB)
AMD Radeon RX 7800 XT,524288,1024,2756833030768,2756833.030768,10536983.464996338,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 10536983 MiB)
AMD Radeon RX 7800 XT,1048576,1024,5513665163888,5513665.163888,21073963.464996338,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 21073963 MiB)
AMD Radeon RX 7800 XT,0,2048,1327728,1.327728,5.144683837890625,0.0,16384.0,4.090299997187685,4.379100006190129,4.235099997458747,4.232689999480499,0.09906563069373084,,
AMD Radeon RX 7800 XT,1,2048,22329968,22.329968,85.34003448486328,0.0,16384.0,9.154600003967062,9.529899994959123,9.377500002301531,9.34752999964985,0.12409841156091546,,
AMD Radeon RX 7800 XT,2,2048,43332208,43.332208,165.53538513183594,0.0,16384.0,14.091999997617677,14.772199996514246,14.3744999950286,14.41443999792682,0.23455585750336885,,
AMD Radeon RX 7800 XT,4,2048,85336688,85.336688,325.92608642578125,0.0,16384.0,23.16900000005262,24.949200000264682,23.764549998304574,23.81706999949529,0.5565928083366903,,
AMD Radeon RX 7800 XT,8,2048,169345648,169.345648,646.7074890136719,0.0,16384.0,42.9126000017277,44.694199998048134,44.30760000104783,44.055189999198774,0.557131823982458,,
AMD Radeon RX 7800 XT,16,2048,337363568,337.363568,1288.2702941894531,0.0,16384.0,84.84229999885429,85.20509999652859,84.95815000060247,84.99006000056397,0.1247045652106294,,
AMD Radeon RX 7800 XT,32,2048,673399408,673.399408,2571.3959045410156,0.0,16384.0,165.94849999819417,166.69510000065202,166.20654999860562,166.21822999950382,0.21819315332641784,,
AMD Radeon RX 7800 XT,64,2048,1345471088,1345.471088,5137.647125244141,0.0,16384.0,453.55969999945955,459.0107000040007,455.9961499981,456.1516499998106,1.7871675798247046,,
AMD Radeon RX 7800 XT,128,2048,2689614448,2689.614448,10270.14956665039,,16384.0,,,,,,time,run took 1215.30 ms (> 1000 ms)
AMD Radeon RX 7800 XT,256,2048,5377901168,5377.901168,20535.15444946289,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 20535 MiB)
AMD Radeon RX 7800 XT,512,2048,10754474608,10754.474608,41065.16421508789,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 41065 MiB)
AMD Radeon RX 7800 XT,1024,2048,21507621488,21507.621488,82125.18374633789,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 82125 MiB)
AMD Radeon RX 7800 XT,2048,2048,43013915248,43013.915248,164245.2228088379,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 164245 MiB)
AMD Radeon RX 7800 XT,4096,2048,86026502768,86026.502768,328485.3009338379,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 328485 MiB)
AMD Radeon RX 7800 XT,8192,2048,172051677808,172051.677808,656965.4571838379,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 656965 MiB)
AMD Radeon RX 7800 XT,16384,2048,344102027888,344102.027888,1313925.769683838,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 1313926 MiB)
AMD Radeon RX 7800 XT,32768,2048,688202728048,688202.728048,2627846.394683838,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 2627846 MiB)
AMD Radeon RX 7800 XT,65536,2048,1376404128368,1376404.128368,5255687.644683838,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 5255688 MiB)
AMD Radeon RX 7800 XT,131072,2048,2752806929008,2752806.929008,10511370.144683838,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 10511370 MiB)
AMD Radeon RX 7800 XT,262144,2048,5505612530288,5505612.530288,21022735.144683838,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 21022735 MiB)
AMD Radeon RX 7800 XT,524288,2048,11011223732848,11011223.732848,42045465.14468384,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 42045465 MiB)
AMD Radeon RX 7800 XT,1048576,2048,22022446137968,22022446.137968,84090925.14468384,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 84090925 MiB)
AMD Radeon RX 7800 XT,0,4096,2187888,2.187888,8.504058837890625,0.0,16384.0,4.603800000040792,5.098399997223169,4.6687499998370185,4.723229998489842,0.14074923078020166,,
AMD Radeon RX 7800 XT,1,4096,86135408,86.135408,328.8947219848633,0.0,16384.0,22.067199999582954,23.656400000618305,22.59694999884232,22.68418999883579,0.47978802711887153,,
AMD Radeon RX 7800 XT,2,4096,170082928,170.082928,649.2853851318359,0.0,16384.0,39.96080000069924,45.91200000140816,41.45260000223061,41.632750000280794,1.5790320595993674,,
AMD Radeon RX 7800 XT,4,4096,337977968,337.977968,1290.0667114257812,0.0,16384.0,78.67070000065723,79.26459999725921,79.00280000103521,78.98342999978922,0.16605055240882738,,
AMD Radeon RX 7800 XT,8,4096,673768048,673.768048,2571.629364013672,0.0,16384.0,153.07949999987613,156.91990000050282,153.59230000103707,153.8875400001416,1.073192858687293,,
AMD Radeon RX 7800 XT,16,4096,1345348208,1345.348208,5134.754669189453,0.0,16384.0,302.1158000046853,303.2225999995717,302.84854999990785,302.84761999937473,0.2803225220049186,,
AMD Radeon RX 7800 XT,32,4096,2688508528,2688.508528,10261.005279541016,,16384.0,,,,,,time,run took 1958.79 ms (> 1000 ms)
AMD Radeon RX 7800 XT,64,4096,5374829168,5374.829168,20513.50650024414,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 20514 MiB)
AMD Radeon RX 7800 XT,128,4096,10747470448,10747.470448,41018.50894165039,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 41019 MiB)
AMD Radeon RX 7800 XT,256,4096,21492753008,21492.753008,82028.51382446289,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 82029 MiB)
AMD Radeon RX 7800 XT,512,4096,42983318128,42983.318128,164048.5235900879,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 164049 MiB)
AMD Radeon RX 7800 XT,1024,4096,85964448368,85964.448368,328088.5431213379,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 328089 MiB)
AMD Radeon RX 7800 XT,2048,4096,171926708848,171926.708848,656168.5821838379,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 656169 MiB)
AMD Radeon RX 7800 XT,4096,4096,343851229808,343851.229808,1312328.660308838,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 1312329 MiB)
AMD Radeon RX 7800 XT,8192,4096,687700271728,687700.271728,2624648.816558838,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 2624649 MiB)
AMD Radeon RX 7800 XT,16384,4096,1375398355568,1375398.355568,5249289.129058838,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 5249289 MiB)
AMD Radeon RX 7800 XT,32768,4096,2750794523248,2750794.523248,10498569.754058838,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 10498570 MiB)
AMD Radeon RX 7800 XT,65536,4096,5501586858608,5501586.858608,20997131.004058838,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 20997131 MiB)
AMD Radeon RX 7800 XT,131072,4096,11003171529328,11003171.529328,41994253.50405884,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 41994254 MiB)
AMD Radeon RX 7800 XT,262144,4096,22006340870768,22006340.870768,83988498.50405884,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 83988499 MiB)
AMD Radeon RX 7800 XT,524288,4096,44012679553648,44012679.553648,167976988.50405884,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 167976989 MiB)
AMD Radeon RX 7800 XT,1048576,4096,88025356919408,88025356.919408,335953968.50405884,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 335953969 MiB)
AMD Radeon RX 7800 XT,0,8192,3908208,3.908208,15.222808837890625,0.0,16384.0,5.858099997567479,6.556300002557691,5.942799998592818,6.032030000642408,0.1950960392605079,,
AMD Radeon RX 7800 XT,1,8192,339575408,339.575408,1296.0040969848633,0.0,16384.0,78.72679999854881,79.83170000079554,79.26644999679411,79.29258999865851,0.31878778602115554,,
AMD Radeon RX 7800 XT,2,8192,675242608,675.242608,2576.785385131836,0.0,16384.0,152.04970000195317,153.23280000302475,152.6340500022343,152.67531000063173,0.32797792134172143,,
AMD Radeon RX 7800 XT,4,8192,1346577008,1346.577008,5138.347961425781,0.0,16384.0,301.1493000012706,302.64899999747286,301.9423499972618,301.83764999746927,0.5193285027513023,,
AMD Radeon RX 7800 XT,8,8192,2689245808,2689.245808,10261.473114013672,,16384.0,,,,,,time,run took 1753.01 ms (> 1000 ms)
AMD Radeon RX 7800 XT,16,8192,5374583408,5374.583408,20507.723419189453,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 20508 MiB)
AMD Radeon RX 7800 XT,32,8192,10745258608,10745.258608,41000.224029541016,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 41000 MiB)
AMD Radeon RX 7800 XT,64,8192,21486609008,21486.609008,81985.22525024414,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 81985 MiB)
AMD Radeon RX 7800 XT,128,8192,42969309808,42969.309808,163955.2276916504,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 163955 MiB)
AMD Radeon RX 7800 XT,256,8192,85934711408,85934.711408,327895.2325744629,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 327895 MiB)
AMD Radeon RX 7800 XT,512,8192,171865514608,171865.514608,655775.2423400879,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 655775 MiB)
AMD Radeon RX 7800 XT,1024,8192,343727121008,343727.121008,1311535.261871338,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 1311535 MiB)
AMD Radeon RX 7800 XT,2048,8192,687450333808,687450.333808,2623055.300933838,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 2623055 MiB)
AMD Radeon RX 7800 XT,4096,8192,1374896759408,1374896.759408,5246095.379058838,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 5246095 MiB)
AMD Radeon RX 7800 XT,8192,8192,2749789610608,2749789.610608,10492175.535308838,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 10492176 MiB)
AMD Radeon RX 7800 XT,16384,8192,5499575313008,5499575.313008,20984335.847808838,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 20984336 MiB)
AMD Radeon RX 7800 XT,32768,8192,10999146717808,10999146.717808,41968656.47280884,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 41968656 MiB)
AMD Radeon RX 7800 XT,65536,8192,21998289527408,21998289.527408,83937297.72280884,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 83937298 MiB)
AMD Radeon RX 7800 XT,131072,8192,43996575146608,43996575.146608,167874580.22280884,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 167874580 MiB)
AMD Radeon RX 7800 XT,262144,8192,87993146385008,87993146.385008,335749145.22280884,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 335749145 MiB)
AMD Radeon RX 7800 XT,524288,8192,175986288861808,175986288.861808,671498275.2228088,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 671498275 MiB)
AMD Radeon RX 7800 XT,1048576,8192,351972573815408,351972573.815408,1342996535.2228088,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 1342996535 MiB)
AMD Radeon RX 7800 XT,0,16384,7348848,7.348848,28.660308837890625,0.0,16384.0,9.038300006068312,9.719499998027459,9.246550001989817,9.344589999818709,0.22627761216383374,,
AMD Radeon RX 7800 XT,1,16384,1349771888,1349.771888,5150.222846984863,0.0,16384.0,304.7617000047467,308.7556000027689,305.32585000037216,305.5571900003997,1.092356406366137,,
AMD Radeon RX 7800 XT,2,16384,2692194928,2692.194928,10271.785385131836,,16384.0,,,,,,oom,Could not allocate tensor with 372244480 bytes. There is not enough GPU video memory available!
AMD Radeon RX 7800 XT,4,16384,5377041008,5377.041008,20514.91046142578,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 20515 MiB)
AMD Radeon RX 7800 XT,8,16384,10746733168,10746.733168,41001.16061401367,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 41001 MiB)
AMD Radeon RX 7800 XT,16,16384,21486117488,21486.117488,81973.66091918945,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 81974 MiB)
AMD Radeon RX 7800 XT,32,16384,42964886128,42964.886128,163918.66152954102,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 163919 MiB)
AMD Radeon RX 7800 XT,64,16384,85922423408,85922.423408,327808.66275024414,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 327809 MiB)
AMD Radeon RX 7800 XT,128,16384,171837497968,171837.497968,655588.6651916504,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 655589 MiB)
AMD Radeon RX 7800 XT,256,16384,343667647088,343667.647088,1311148.670074463,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 1311149 MiB)
AMD Radeon RX 7800 XT,512,16384,687327945328,687327.945328,2622268.679840088,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 2622269 MiB)
AMD Radeon RX 7800 XT,1024,16384,1374648541808,1374648.541808,5244508.699371338,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 5244509 MiB)
AMD Radeon RX 7800 XT,2048,16384,2749289734768,2749289.734768,10488988.738433838,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 10488989 MiB)
AMD Radeon RX 7800 XT,4096,16384,5498572120688,5498572.120688,20977948.816558838,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 20977949 MiB)
AMD Radeon RX 7800 XT,8192,16384,10997136892528,10997136.892528,41955868.97280884,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 41955869 MiB)
AMD Radeon RX 7800 XT,16384,16384,21994266436208,21994266.436208,83911709.28530884,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 83911709 MiB)
AMD Radeon RX 7800 XT,32768,16384,43988525523568,43988525.523568,167823389.91030884,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 167823390 MiB)
AMD Radeon RX 7800 XT,65536,16384,87977043698288,87977043.698288,335646751.16030884,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 335646751 MiB)
AMD Radeon RX 7800 XT,131072,16384,175954080047728,175954080.047728,671293473.6603088,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 671293474 MiB)
AMD Radeon RX 7800 XT,262144,16384,351908152746608,351908152.746608,1342586918.6603088,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 1342586919 MiB)
AMD Radeon RX 7800 XT,524288,16384,703816298144368,703816298.144368,2685173808.660309,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 2685173809 MiB)
AMD Radeon RX 7800 XT,1048576,16384,1407632588939888,1407632588.939888,5370347588.660309,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 5370347589 MiB)
AMD Radeon RX 7800 XT,0,32768,14230128,14.230128,55.535308837890625,0.0,16384.0,14.381900000444148,15.085899998666719,14.60659999793279,14.6328300004825,0.24265949489653899,,
AMD Radeon RX 7800 XT,1,32768,5383430768,5383.430768,20538.660346984863,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 20539 MiB)
AMD Radeon RX 7800 XT,2,32768,10752631408,10752.631408,41021.785385131836,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 41022 MiB)
AMD Radeon RX 7800 XT,4,32768,21491032688,21491.032688,81988.03546142578,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 81988 MiB)
AMD Radeon RX 7800 XT,8,32768,42967835248,42967.835248,163920.53561401367,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 163921 MiB)
AMD Radeon RX 7800 XT,16,32768,85921440368,85921.440368,327785.53591918945,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 327786 MiB)
AMD Radeon RX 7800 XT,32,32768,171828650608,171828.650608,655515.536529541,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 655516 MiB)
AMD Radeon RX 7800 XT,64,32768,343643071088,343643.071088,1310975.5377502441,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 1310976 MiB)
AMD Radeon RX 7800 XT,128,32768,687271912048,687271.912048,2621895.5401916504,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 2621896 MiB)
AMD Radeon RX 7800 XT,256,32768,1374529593968,1374529.593968,5243735.545074463,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 5243736 MiB)
AMD Radeon RX 7800 XT,512,32768,2749044957808,2749044.957808,10487415.554840088,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 10487416 MiB)
AMD Radeon RX 7800 XT,1024,32768,5498075685488,5498075.685488,20974775.574371338,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 20974776 MiB)
AMD Radeon RX 7800 XT,2048,32768,10996137140848,10996137.140848,41949495.61343384,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 41949496 MiB)
AMD Radeon RX 7800 XT,4096,32768,21992260051568,21992260.051568,83898935.69155884,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 83898936 MiB)
AMD Radeon RX 7800 XT,8192,32768,43984505873008,43984505.873008,167797815.84780884,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 167797816 MiB)
AMD Radeon RX 7800 XT,16384,32768,87968997515888,87968997.515888,335595576.16030884,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 335595576 MiB)
AMD Radeon RX 7800 XT,32768,32768,175937980801648,175937980.801648,671191096.7853088,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 671191097 MiB)
AMD Radeon RX 7800 XT,65536,32768,351875947373168,351875947.373168,1342382138.0353088,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 1342382138 MiB)
AMD Radeon RX 7800 XT,131072,32768,703751880516208,703751880.516208,2684764220.535309,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 2684764221 MiB)
AMD Radeon RX 7800 XT,262144,32768,1407503746802288,1407503746.802288,5369528385.535309,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 5369528386 MiB)
AMD Radeon RX 7800 XT,524288,32768,2815007479374448,2815007479.374448,10739056715.535309,,16384.0,,,,,,oom,pre-run: model size >= 16384 MiB (est. 10739056716 MiB)
