time_index,loudness_zwtv_target,loudness_zwtv_pred,sharpness_din_tv_target,sharpness_din_tv_pred,roughness_dw_target,roughness_dw_pred,tnr_ecma_perseg_target,tnr_ecma_perseg_pred,sii_ansi_target,sii_ansi_pred
223,31.46143,11.057517,1.9957407,0.95340383,,,,,,
224,31.795502,11.058575,2.0219479,0.95182395,,,,,,
225,32.248795,11.057688,1.9397229,0.9530076,,,,,,
226,32.379044,11.059233,2.0471804,0.95344186,,,,,,
227,32.58802,11.058757,2.0018053,0.95277905,,,,,,
228,32.352543,11.059811,1.846661,0.9513205,,,,,,
229,32.653435,11.060525,2.6241446,0.95467114,,,,,,
230,33.61534,11.061973,2.2674093,0.95201176,,,,,,
231,33.284615,11.061579,1.979881,0.94907403,,,,,,
232,33.017063,11.062832,2.159109,0.9521028,,,,,,
233,33.373535,11.061429,2.0565538,0.95205814,,,,,,
234,33.80174,11.063134,2.011206,0.95407116,,,,,,
235,33.84567,11.064887,1.961006,0.9552394,,,,,,
236,33.49995,11.06617,1.8713199,0.95582247,,,,,,
237,32.882664,11.066442,1.9003283,0.9540801,,,,,,
238,32.6176,11.066771,1.8859538,0.9541535,,,,,,
239,32.494358,11.065846,1.8790885,0.95232344,,,,,,
240,32.43843,11.0645685,1.9175632,0.9493947,,,,,,
241,32.396355,11.064074,1.9502834,0.95018554,,,,,,
242,32.227417,11.064062,1.8639554,0.95004344,,,,,,
243,31.76721,11.064213,1.8889441,0.94969034,,,,,,
244,32.137318,11.064754,2.0498583,0.9517169,,,,,,
245,32.86361,11.06458,2.0674424,0.95300484,,,,,,
246,32.950825,11.064661,1.9172139,0.9493456,,,,,,
247,32.70396,11.064797,1.8916175,0.9496717,,,,,,
248,32.589333,11.064673,1.9698308,0.9513236,,,,,,
249,32.44995,11.065883,1.8904744,0.9530553,,,,,,
250,32.455624,11.06494,1.8829175,0.9537803,,,,,,
251,32.45054,11.064714,2.056857,0.9519224,,,,,,
252,32.864613,11.063112,1.9890391,0.9533807,,,,,,
253,32.748455,11.064726,1.831491,0.95447683,,,,,,
254,32.660645,11.065415,1.9371458,0.9527981,,,,,,
255,32.82401,11.0682125,1.9539258,0.95564157,,,,,,
256,32.449596,11.071224,1.8771102,0.95760643,,,,,,
257,32.045403,11.07454,1.8803127,0.9587773,,,,,,
258,32.16483,11.075508,2.1408079,0.9537564,,,,,,
259,32.83581,11.07704,2.0082855,0.9548557,,,,,,
260,33.14517,11.078466,1.8714684,0.9538439,,,,,,
261,33.06504,11.079578,1.828507,0.9527717,,,,,,
262,33.25096,11.080663,1.8671011,0.9530761,,,,,,
263,33.516624,11.082027,1.9452437,0.9529076,,,,,,
264,33.77112,11.0824585,1.9653968,0.95167804,,,,,,
265,33.73732,11.084607,1.9215521,0.95178586,,,,,,
266,33.22351,11.086372,1.7730154,0.95266235,,,,,,
267,32.651905,11.086846,1.8773397,0.952234,,,,,,
268,32.5996,11.086263,1.8748372,0.9521315,,,,,,
269,32.395584,11.086939,1.860224,0.95071673,,,,,,
270,32.01742,11.0866785,1.7908864,0.9516903,,,,,,
271,31.380703,11.087481,1.7194197,0.9502607,,,,,,
272,31.28751,11.089572,1.8254505,0.9530152,,,,,,
273,31.661066,11.089826,1.937115,0.95244336,,,,,,
274,32.11993,11.090919,1.8985724,0.9506763,,,,,,
275,32.338978,11.092538,1.8534039,0.94929516,,,,,,
276,32.186012,11.095151,1.982307,0.9497961,,,,,,
277,32.36569,11.096786,2.0903003,0.9502746,,,,,,
278,32.411964,11.097896,1.9851211,0.9505471,,,,,,
279,32.592564,11.09846,1.9921386,0.9509992,,,,,,
280,32.683178,11.101585,1.8256545,0.951266,,,,,,
281,32.346092,11.101492,1.8298112,0.950951,,,,,,
282,32.32024,11.102624,1.9624307,0.9509497,,,,,,
283,32.35713,11.103,1.8330934,0.94937366,,,,,,
284,32.494144,11.104779,1.8839031,0.9495656,,,,,,
285,32.664894,11.104737,1.9174705,0.94688797,,,,,,
286,33.102467,11.10506,1.9892095,0.94752395,,,,,,
287,33.479687,11.105884,1.864739,0.94724864,,,,,,
288,33.28665,11.105444,1.9395407,0.9467793,,,,,,
289,33.655,11.104879,2.0476441,0.9477246,,,,,,
290,33.94852,11.104897,1.999256,0.9453787,,,,,,
291,33.997417,11.105412,1.975031,0.94563043,,,,,,
292,34.12058,11.106059,1.9913921,0.9473356,,,,,,
293,34.375534,11.106783,1.9070793,0.94782996,,,,,,
294,33.993736,11.108475,1.8263972,0.95101386,,,,,,
295,33.58675,11.1089115,1.8446119,0.94855714,,,,,,
296,33.544754,11.109853,1.9189011,0.95240676,,,,,,
297,33.762077,11.109528,1.8687223,0.94940317,,,,,,
298,33.415733,11.108073,1.7604953,0.9490709,,,,,,
299,32.705833,11.108859,1.6816884,0.9478955,,,,,,
300,31.974815,11.108357,1.68422,0.9486425,,,,,,
301,31.710875,11.10882,1.9069222,0.9487219,,,,,,
302,32.092945,11.108563,1.9705687,0.9470514,,,,,,
303,32.237442,11.108557,1.9508693,0.94767886,,,,,,
304,32.26727,11.109632,1.8766569,0.947485,,,,,,
305,32.56671,11.111735,1.8910072,0.94755375,,,,,,
306,32.75303,11.112753,1.7734966,0.9449889,,,,,,
307,32.76919,11.114055,1.8794993,0.94730103,,,,,,
308,32.81501,11.114205,1.7749068,0.9477119,,,,,,
309,32.807095,11.114679,1.8339853,0.9467554,,,,,,
310,32.401886,11.113657,1.6995631,0.94670963,,,,,,
311,32.208252,11.113771,1.8953989,0.9466597,,,,,,
312,32.17409,11.113538,1.8417057,0.9452328,,,,,,
313,32.484795,11.113327,1.9448824,0.944868,,,,,,
314,32.828754,11.112581,1.9141879,0.94433373,,,,,,
315,33.059612,11.112605,1.8801081,0.9416105,,,,,,
316,33.22098,11.111249,1.8848326,0.94259894,,,,,,
317,33.29241,11.110779,1.987716,0.9427252,,,,,,
318,33.85728,11.110721,2.1131961,0.9427707,,,,,,
319,34.026917,11.111468,2.028294,0.943063,,,,,,
320,33.634136,11.112751,1.952237,0.9443126,,,,,,
321,33.102562,11.114818,2.0157032,0.94596446,,,,,,
322,32.57558,11.116024,2.0056252,0.9469992,,,,,,
323,32.32758,11.116656,2.0775704,0.9452629,,,,,,
324,32.96535,11.1182375,2.0122972,0.95017844,,,,,,
325,32.83728,11.117804,1.8635197,0.9490301,,,,,,
326,32.28602,11.118168,1.9194564,0.9453862,,,,,,
327,32.081093,11.117663,2.0192668,0.944706,,,,,,
328,32.179844,11.118831,2.0322502,0.94580466,,,,,,
329,32.209946,11.118755,1.9238653,0.94373107,,,,,,
330,31.939144,11.119544,1.8438098,0.94586694,,,,,,
331,31.894146,11.118495,1.9189726,0.9453093,,,,,,
332,31.697643,11.118738,1.8541986,0.94359165,,,,,,
333,31.769598,11.118989,2.0827527,0.94616187,,,,,,
334,31.948023,11.12027,1.9944388,0.9458713,,,,,,
335,32.042843,11.119774,2.014454,0.9464527,,,,,,
336,32.28385,11.119943,1.968769,0.94765574,,,,,,
337,32.37785,11.118927,2.1753004,0.9479675,,,,,,
338,33.45882,11.118262,2.2297645,0.9457456,,,,,,
339,33.996876,11.118591,2.0465693,0.9458539,,,,,,
340,33.79628,11.120363,1.9006795,0.9474576,,,,,,
341,33.259865,11.12131,1.8783944,0.94628614,,,,,,
342,32.993034,11.123176,1.9498107,0.9456115,,,,,,
343,33.25295,11.122959,1.9495393,0.94750494,,,,,,
344,33.201508,11.124,1.8365846,0.94632125,,,,,,
345,32.99903,11.12536,1.8798354,0.9490625,,,,,,
346,32.753647,11.126168,1.8217448,0.94918,,,,,,
347,32.111336,11.12857,1.7401776,0.94944876,,,,,,
348,31.676819,11.129133,1.833032,0.9477823,,,,,,
349,32.778084,11.12922,2.395575,0.94676685,,,,,,
350,34.13127,11.13097,2.1483393,0.9482686,,,,,,
351,34.504047,11.132233,2.033133,0.94722176,,,,,,
352,34.412724,11.136163,1.9358916,0.9452588,,,,,,
353,34.02033,11.136667,1.8403307,0.9461496,,,,,,
354,33.636715,11.138036,1.9113643,0.94639915,,,,,,
355,33.306187,11.139751,1.9127945,0.9466863,,,,,,
356,33.045444,11.140106,1.874606,0.9471344,,,,,,
357,32.888496,11.139296,1.869927,0.94320333,,,,,,
358,33.094944,11.140317,1.8799098,0.9441277,,,,,,
359,32.924522,11.140693,1.7521341,0.94562334,,,,,,
